path,container,payload,mode,width,height,alpha_min_max,transparent_pixels,partial_alpha_pixels,opaque_pixels,container_sha256,payload_sha256
src/bin/Data/Interface/newui_Bt_skill_scroll_dn.OZJ,.OZJ,original/Interface/newui_Bt_skill_scroll_dn.jpg,RGB,15,39,"[255, 255]",0,0,585,643ac5f4bbfb1894223e5e82c91331b40c18f4c035da39cad6bf1495a588f13b,8ff09b37c51bc769c47b51ddda603d0cdaae35cc1791abab87db4ad0f4761d82
src/bin/Data/Interface/newui_Bt_skill_scroll_up.OZJ,.OZJ,original/Interface/newui_Bt_skill_scroll_up.jpg,RGB,15,39,"[255, 255]",0,0,585,d4773d74bb7954f7d6cb32fc2f86d40754c60c8526aef68bad51d69b0dfe8330,d63a8a67f7f9d1ac4c397d2fa51f63599e044b63330612bc20c9af6908d9b525
src/bin/Data/Interface/newui_Btn_gate.OZT,.OZT,original/Interface/newui_Btn_gate.tga,RGBA,46,108,"[0, 255]",21,495,4452,069b3820371aba514d797ebd7a153a90487cdce1005b604fcfe4a3e63a2ca043,d307347dfc060f0da43005cf597b6b026ee4e0df1605c33815fb9f6a28620e40
src/bin/Data/Interface/newui_Btn_round.OZT,.OZT,original/Interface/newui_Btn_round.tga,RGBA,77,141,"[0, 255]",21,747,10089,d66ae1f47f70f42ea1cc948e84e4e9e145ba6027d697122193d91e94c1feba5d,f16065aa8ba697c95fb91a5d117490c2d01566adafb737a8b5c6abf956a85d98
src/bin/Data/Interface/newui_Cursorid_wnd.OZJ,.OZJ,original/Interface/newui_Cursorid_wnd.jpg,RGB,128,32,"[255, 255]",0,0,4096,a57c41142f434f1c8a2a33fd1f0bbd2c5338283433556137c328c3edc679be33,7b7ae909c704d66513307faeb509f878fc03f606a06240388de87926cb985ccc
src/bin/Data/Interface/newui_DuelWindow.OZT,.OZT,original/Interface/newui_DuelWindow.tga,RGBA,148,138,"[0, 255]",4750,5754,9920,a10ac477b40daa6eec04af09055f7159d14a3024976cf2074b0d88b0893756f0,951700e1f1e08d82870d0980b8b28daaa9d6224738dc927d031bf430e1287c8a
src/bin/Data/Interface/newui_Exbar.OZJ,.OZJ,original/Interface/newui_Exbar.jpg,RGB,6,4,"[255, 255]",0,0,24,3ca37ea80541b5f7f9cd6bdc23228db681af6ab4841ca3b4714f9d5393375b04,35ff136a845d48f219e1979e39efc10765a850ce1098d670cd500ce7b1677136
src/bin/Data/Interface/newui_Figure_blood.OZT,.OZT,original/Interface/newui_Figure_blood.tga,RGBA,124,81,"[0, 255]",807,372,8865,9d2e1eda8e56868d9b545499db4f773904e9a1c1f2b8d9fa44d492a34ac75663,e4b19dd8d8cebfb503ff659b5b8f9a9979aa68e23eb3e4738cbc7d80b8e16dc0
src/bin/Data/Interface/newui_Figure_ground.OZT,.OZT,original/Interface/newui_Figure_ground.tga,RGBA,131,70,"[0, 255]",3750,284,5136,5bf8cde1406cdfe75cb4fe39f9f8a2e8f8efd62cb3c0a0cdd2c7538a33c08800,e684b994c79a3199ddb99c3e30ad8eef9e64a790ce12091c19826640c62fdfd0
src/bin/Data/Interface/newui_Figure_kantru.OZT,.OZT,original/Interface/newui_Figure_kantru.tga,RGBA,99,78,"[0, 255]",576,397,6749,e9dea6d143beaef43f02480edd41e2a71a547e34583ddd0d9dd8237a4eb961d6,0da4c5490fd0babd702ab33395028debf786377c1d0370898566c28848fd3e6b
src/bin/Data/Interface/newui_Message_03.OZT,.OZT,original/Interface/newui_Message_03.tga,RGBA,230,67,"[0, 255]",7622,842,6946,b5f9632c1993f0443cb618680f90a555564441cf05ddba4a063c218b075cbf4e,834ff11354e7acb2eeeede099af61367e113513894b2e9dcd8a61c9cde727f6e
src/bin/Data/Interface/newui_Message_Line.OZT,.OZT,original/Interface/newui_Message_Line.tga,RGBA,223,21,"[0, 255]",2840,1075,768,f9b59d5e74913ee0dd147b503dc251b3eef25e010bdaae6f3432422ee1ddc878,eb74fc9d2fbff695b95ab85a74331de8b8bdadfdef2e25176681ab1fba384a30
src/bin/Data/Interface/newui_Party_Back.OZT,.OZT,original/Interface/newui_Party_Back.tga,RGBA,77,23,"[0, 255]",785,14,972,f4517023484b8ebdf53dfac0c50afbd690563f5363dafd605a64db25ee31fabb,053d658458a7d2deec42226732d263071f841ae3c6668d8fd66598f09fbcb09f
src/bin/Data/Interface/newui_Party_HpBar.OZJ,.OZJ,original/Interface/newui_Party_HpBar.jpg,RGB,69,3,"[255, 255]",0,0,207,f5a96c463903cab9ebecedcc0526f42a4a2d10eea170c2e4ccb3c6e59ed740aa,e06d755b859c61a291eb8ba6aa1e69148177310adc43cbf92a6538fed85c92c8
src/bin/Data/Interface/newui_Party_Lifebar01.OZJ,.OZJ,original/Interface/newui_Party_Lifebar01.jpg,RGB,151,8,"[255, 255]",0,0,1208,8dc6f1476441d491a3cdc8cde997b886a7533b4682664993e45ac0131c9e78c6,7b64ee718a3159217deb56e78c5be4d1fb81633e920e9d5889198d49e7e70e16
src/bin/Data/Interface/newui_Party_Lifebar02.OZJ,.OZJ,original/Interface/newui_Party_Lifebar02.jpg,RGB,147,4,"[255, 255]",0,0,588,0fe16ec0904ba41a43fe6c96492a59f4db3627ddbfa26dab134271c461811d14,fe87026f360bcc8890760184394849d87fc937a66534dbc7597bb77ec34199a7
src/bin/Data/Interface/newui_Party_X.OZT,.OZT,original/Interface/newui_Party_X.tga,RGBA,11,22,"[0, 255]",8,0,234,c66f27f8951d3a9f76d36114ff0a6b699ebc6e934fcb1cd59a44f56ce42aa122,2603dbf5e7fd7a937a02ed403e07c82f70ef1c5f1f0e8b644b137716257121e3
src/bin/Data/Interface/newui_Party_flag.OZT,.OZT,original/Interface/newui_Party_flag.tga,RGBA,9,10,"[0, 255]",39,0,51,744633672c780b7f1edee199887dd915a747a7a86c2cb2f5c22adfb5ebf563d3,454ff3bd1b501f3d3b434cfeb27dc7148712ae0e538fda5367b68902c797750d
src/bin/Data/Interface/newui_Pet_Back.OZT,.OZT,original/Interface/newui_Pet_Back.tga,RGBA,57,23,"[0, 255]",565,14,732,a128c4699d943d6da5bf8d749fd045372c6c1410d50a2bd0dfb36802047e6b09,77c39fc6d11ceb132d1e24880c3c83bcb320382e3835f2dd3c9c4504d74d2932
src/bin/Data/Interface/newui_Pet_HpBar.OZJ,.OZJ,original/Interface/newui_Pet_HpBar.jpg,RGB,49,3,"[255, 255]",0,0,147,2228948a0a4e3a0545e9c742049043cd6cc267167ca35cefcdd12b743eabe537,ba0028a09511d614c5e2f1ab7ccfc7738f8243df7c02887e268ce8b2e519056f
src/bin/Data/Interface/newui_SW_Battleskill_Frame.OZT,.OZT,original/Interface/newui_SW_Battleskill_Frame.tga,RGBA,128,53,"[0, 255]",1575,563,4646,d312ab4ff326ea556c78829cdbedd91230432552ea38beecc45e6736783b568f,15bed9418e7b25ff035b0cd105d0458c7c75e6d78e4e2e37075cc2383bd12361
src/bin/Data/Interface/newui_SW_MiniMap_Bt_clearness.OZJ,.OZJ,original/Interface/newui_SW_MiniMap_Bt_clearness.jpg,RGB,38,69,"[255, 255]",0,0,2622,5793ed91a6b36a9876c2761e267cea2f5d1a7d457fcacabc14c4a88386db4567,c1aea4d6dc023a7f8a1f48b6aa54a8c5013389c2639f8d88a835c200ead091a4
src/bin/Data/Interface/newui_SW_Minimap_Bt_command.OZT,.OZT,original/Interface/newui_SW_Minimap_Bt_command.tga,RGBA,30,66,"[0, 255]",27,0,1953,69c7e12490617185ac2eb1b7e7dc2b8b246ae3e441a0817ba96950d74e09eee0,73107778fcfc0f38823b78c059846cac1643e4a9f58e35f833a73568792c0523
src/bin/Data/Interface/newui_SW_Minimap_Bt_group.OZT,.OZT,original/Interface/newui_SW_Minimap_Bt_group.tga,RGBA,26,66,"[0, 255]",27,0,1689,bb7b81bf2cf032118290a1268f455c4423b3551b7db7170c3db880dea514076e,aa6877453cce876dd22fca03f372b8793b134c550f207f7436ef8f787c8b56b5
src/bin/Data/Interface/newui_SW_Minimap_Frame.OZT,.OZT,original/Interface/newui_SW_Minimap_Frame.tga,RGBA,154,162,"[0, 255]",12769,299,11880,df1b034221e72b97d0db737b74d1141777c034b2310acbf665960dc1033e0ac3,068b331b576b4c95842517077a3cc70562d1a612ce1b20968e56ccd8431b031e
src/bin/Data/Interface/newui_SW_Time_Frame.OZT,.OZT,original/Interface/newui_SW_Time_Frame.tga,RGBA,134,37,"[0, 255]",1003,359,3596,dfcb35be92c6280f896a3f533032f3a2418d31d9d55b03e97ddf01102b47b461,76dd61af37d20d11f96eea61040b76dd301aa65dd00b24d266efa691efdce3c0
src/bin/Data/Interface/newui_Scrollbar_stretch.OZJ,.OZJ,original/Interface/newui_Scrollbar_stretch.jpg,RGB,281,10,"[255, 255]",0,0,2810,07a61a47069af5023f6bf0b3e711f70ed1d5882ce1774c9cf9c543bd4ddccbaa,3d3dec42d4954888e7451b71cd3c0f642167753a7f7722f6c66105cbfa70afb4
src/bin/Data/Interface/newui_arrow(L).OZT,.OZT,original/Interface/newui_arrow(L).tga,RGBA,6,9,"[0, 255]",20,0,34,c908790ae7917c122b6156e54fcf7081247eb739976e0ffcd45a977e45a73723,0a48555ab3ca8e0259c435bbb361c19706384698d83651ffa1dba1ff35164c00
src/bin/Data/Interface/newui_arrow(R).OZT,.OZT,original/Interface/newui_arrow(R).tga,RGBA,6,9,"[0, 255]",20,0,34,c1a78c2c984186808e1bb68752b09a742d3f0eeec11d93868c8d9d9d8e854b7b,75d62439824aea7af5dd8c58405f5bcb9f43371532c1ddea17122187350f4a2d
src/bin/Data/Interface/newui_bt_Off_all.OZJ,.OZJ,original/Interface/newui_bt_Off_all.jpg,RGB,27,23,"[255, 255]",0,0,621,20043f85ee49d7639211f5f5a1663bd40d986e68efca184246520ffddb355b92,1cc1f250747b08393160e0bf1bff4c1cf267004817dcb15a1dae8ffa10b34ec7
src/bin/Data/Interface/newui_bt_Off_chat.OZJ,.OZJ,original/Interface/newui_bt_Off_chat.jpg,RGB,22,23,"[255, 255]",0,0,506,cb24c08b668203e66146435071ee077e93a7c07c22a9183452d813c0059ca3d8,d3354ea3a1e5ae1f9642265bff041e69305ea9893f31825db8c78df6a1ed7dcb
src/bin/Data/Interface/newui_bt_Off_clear.OZJ,.OZJ,original/Interface/newui_bt_Off_clear.jpg,RGB,22,23,"[255, 255]",0,0,506,6ffb5402f420ccfd6f242cf23822dfc8782038d7338fae1538c1552e8c27bec3,9fdcdbe92cb7c5056034813b12f142f3862dad6a14fa5b7cde4780cf9590f303
src/bin/Data/Interface/newui_bt_Off_guild.OZJ,.OZJ,original/Interface/newui_bt_Off_guild.jpg,RGB,27,23,"[255, 255]",0,0,621,759a41399658d955453e5c0df751e4b1598b5eeded790dd140ba1623ea6b5623,db1f47d75170c2a08948f65c10b33a7780e8dfaa60ff35d40043881e77f8df20
src/bin/Data/Interface/newui_bt_Off_guildall.OZJ,.OZJ,original/Interface/newui_bt_Off_guildall.jpg,RGB,27,23,"[255, 255]",0,0,621,ecbbe4598a607347db317d49ab1adab941f7fb1b99621029cebbc35fba0f374e,a1f5491f7c5d5fc7f8590ab56df3df47cb47558236fdf53561471f90c8463ca0
src/bin/Data/Interface/newui_bt_Off_party.OZJ,.OZJ,original/Interface/newui_bt_Off_party.jpg,RGB,27,23,"[255, 255]",0,0,621,a5462232953589529d85c95b476f5331a8d4f5bafe7b26fa5ebab4f0b91bf3e5,b7dfee64b57fd3315d035c9970689fe39ca24e785fd517bd302a82cc834a1e6a
src/bin/Data/Interface/newui_bt_Off_size.OZJ,.OZJ,original/Interface/newui_bt_Off_size.jpg,RGB,22,23,"[255, 255]",0,0,506,7226b32037c89ba75bb25b05c57de5882a0e305890cc778a752340eb2ba96ccd,0309654526f6d345db79f6e164b1cde5a75ab0a3d1f91fbdac92ab53593b0304
src/bin/Data/Interface/newui_bt_Off_system.OZJ,.OZJ,original/Interface/newui_bt_Off_system.jpg,RGB,27,23,"[255, 255]",0,0,621,6750015f3b7eb7fb2da25c1d1174756ea7b81e6825af840af4e273ad2c486db1,3f5f92eaaddbc808bc0a9f4ce7d1c370ef2f6f5d8b40fb9bcf97f6ce6f6c6e91
src/bin/Data/Interface/newui_bt_Off_whisper.OZJ,.OZJ,original/Interface/newui_bt_Off_whisper.jpg,RGB,22,23,"[255, 255]",0,0,506,b2ed31f251f69510db4c6ea559e69b3db24ad4e7f88c6cb0208a7a914b6537a5,46f840dd479278b5d67dce84f06e274ea6dca3bd12ba213702f928c2ee4b7946
src/bin/Data/Interface/newui_btn_empty.OZJ,.OZJ,original/Interface/newui_btn_empty.jpg,RGB,108,90,"[255, 255]",0,0,9720,57628721d1f0920b408204788c8c95c17f7376ebe08804b9e10475cf4bec8663,fbeb8161ba03787a041ab46e19d494c0c72ecd5030e473e5f1630f1f91a014bd
src/bin/Data/Interface/newui_btn_empty.OZT,.OZT,original/Interface/newui_btn_empty.tga,RGBA,108,87,"[0, 255]",12,899,8485,8264ade35192d9a6f069937171766e534579145b826e5357a4a1878bd76fa844,78d5e4465f366c4203993587eb7a58c0a6c339bfd2b16f45b4c2da296733224e
src/bin/Data/Interface/newui_btn_empty_big.OZJ,.OZJ,original/Interface/newui_btn_empty_big.jpg,RGB,108,90,"[255, 255]",0,0,9720,57628721d1f0920b408204788c8c95c17f7376ebe08804b9e10475cf4bec8663,fbeb8161ba03787a041ab46e19d494c0c72ecd5030e473e5f1630f1f91a014bd
src/bin/Data/Interface/newui_btn_empty_big.OZT,.OZT,original/Interface/newui_btn_empty_big.tga,RGBA,180,87,"[0, 255]",12,1332,14316,e62c16a1e6dfe08b7820067d2af6cdd764029f03643289782bdc7d6f76eba16f,f32ad4e4a7c989878fe9257fd1b3c4ca0e320d81b8bae9b13cbbbe8a05ca0dad
src/bin/Data/Interface/newui_btn_empty_small.OZT,.OZT,original/Interface/newui_btn_empty_small.tga,RGBA,64,87,"[0, 255]",12,636,4920,d7820e3f2d58e977e21aeaf78375e6d36c15075086f0f7ece5e7f79f04419e0f,6a60a652311164c0b26d00ecc62784714a7f15350ad7f55122fc997df27b38fc
src/bin/Data/Interface/newui_btn_empty_very_small.OZT,.OZT,original/Interface/newui_btn_empty_very_small.tga,RGBA,54,69,"[0, 255]",12,537,3177,5085bf255ee97f483e3f2d46a41edb0e0a9029a0da58462f099b730056ab50c4,08552bc8629e63f7e6eaf9dd4d1b5e6252b56a59adf247930b985f50cbc416b9
src/bin/Data/Interface/newui_button_cancel.OZT,.OZT,original/Interface/newui_button_cancel.tga,RGBA,54,90,"[0, 255]",8,34,4818,e2e2d4a98c8e9de4e0f096427090dafe3295d629608779b7aba63dceb42c49d0,a48f1a93c14dd3a7dc0846080740e1d2eedbce858d99d054cbc9df5a8ccfc301
src/bin/Data/Interface/newui_button_close.OZT,.OZT,original/Interface/newui_button_close.tga,RGBA,54,90,"[0, 255]",6,48,4806,f90e05a98f6c7b0821ae33030f0a65759d741fd17ec71ab8fd3c536fef61790d,809ee44187d22217be0aa92148d6af623787dbff1771204d57c08186997eef0b
src/bin/Data/Interface/newui_button_ok.OZT,.OZT,original/Interface/newui_button_ok.tga,RGBA,54,90,"[0, 255]",8,34,4818,5d4544d92cc9ea4b855b7479a8074319d7108a5e9f5beebe92ac88310646a248,dd560fb02ec64c4eda7926df89bf812bf46ef3961e9ffc243288194114b73c57
src/bin/Data/Interface/newui_cha_textbox02.OZT,.OZT,original/Interface/newui_cha_textbox02.tga,RGBA,170,21,"[0, 255]",2,782,2786,a15f40322a0258b1fb3fdf9f3010f4a41f40715409e10704d5d5e0744a89e5d9,ef736a7a24fae8c44056dd1825f02d9105e808b4531ef924b3eda8524fcd2281
src/bin/Data/Interface/newui_chainfo_btn_level.OZT,.OZT,original/Interface/newui_chainfo_btn_level.tga,RGBA,16,30,"[87, 255]",0,36,444,e101fdc80153a635d63d62d33af96a088d95a9a10e51abc1a96a9c5f2fba955e,bc6ff09dc679a187c62551b44266ae471886fa95e33a9edcad58943ac4033ec3
src/bin/Data/Interface/newui_chainfo_btn_master.OZT,.OZT,original/Interface/newui_chainfo_btn_master.tga,RGBA,36,58,"[0, 255]",14,262,1812,b3f23ec6d17b3bebd8aaff0c8693991603d475485afbb36a5d835e14b5201dfd,5a8a96e412ba08dca1c816cc4e9400fc5cce5bcf88aa7e622ea89e5a5e990bd3
src/bin/Data/Interface/newui_chainfo_btn_pet.OZT,.OZT,original/Interface/newui_chainfo_btn_pet.tga,RGBA,36,58,"[0, 255]",14,262,1812,8d147fafdeac40a3fe882091a3e8e4db4f0cce96ac6a67ea15f3ac4bcbe60d42,526432c77c64bfc57ae54f16df2bbf97373765f02aedc81af2042cc201eab07e
src/bin/Data/Interface/newui_chainfo_btn_quest.OZT,.OZT,original/Interface/newui_chainfo_btn_quest.tga,RGBA,36,58,"[0, 255]",14,262,1812,3af8657945ad959e7aea23699bee76cd25986d9e7a9a4daee0184bc41929cb3c,adb1ebb3a1a73f2b556919d085eb9f88ddc64eb998f806120a93d8ee8321a509
src/bin/Data/Interface/newui_chat_back.OZJ,.OZJ,original/Interface/newui_chat_back.jpg,RGB,281,47,"[255, 255]",0,0,13207,1a72c43578638f532cd8fd35b277be921db459a8cf7964386a0d75455d30c1b6,c6f3647ebaae9fe8454a3802911c3c92d436d629650bb0e5d1fc11280c90b8d2
src/bin/Data/Interface/newui_chat_btn_alpha.OZJ,.OZJ,original/Interface/newui_chat_btn_alpha.jpg,RGB,27,52,"[255, 255]",0,0,1404,af86ebb916d6e35e0127091d7a3ac68e926df017103cba8d2ee39ac96d5ec69e,fab35f74df1737c2b02be46fb571c644330c6d12ea13f8473f8cb7c392146c42
src/bin/Data/Interface/newui_chat_btn_size.OZJ,.OZJ,original/Interface/newui_chat_btn_size.jpg,RGB,27,52,"[255, 255]",0,0,1404,fa57408c52fb3d0e560e36931e99ac3e25817723d5cb5f3b5ceefa36682a3c5a,4f55009f34aaa92342f80a509b5ba0e73d2b4462ccaa7079620fd3b63be569fd
src/bin/Data/Interface/newui_chat_chat_on.OZJ,.OZJ,original/Interface/newui_chat_chat_on.jpg,RGB,27,26,"[255, 255]",0,0,702,84383b66b449b0dc07a46a1bc37b4c7c36497d6c67cff1647049894769c9567d,9927f6f752ea826b4476102006d543cd0836a7f8663febe6c40f7e625b9ab4c2
src/bin/Data/Interface/newui_chat_frame_on.OZJ,.OZJ,original/Interface/newui_chat_frame_on.jpg,RGB,27,26,"[255, 255]",0,0,702,57d59ae6fed0a7859f777e0d35372a8db1d7c38a953ab085572aa53a427267e8,c2dd772fb41a80ca79c27435f9678a281eb18592cd7feaa1853e6c678fdf5765
src/bin/Data/Interface/newui_chat_gens_on.OZJ,.OZJ,original/Interface/newui_chat_gens_on.jpg,RGB,27,26,"[255, 255]",0,0,702,9a44ad15e1c07be1d795cd168ec7504ad8e35eabcc84b9a4f0bba59d62bf13d2,f6726a47d3c9db32b33eec47f7eb568de12e0cf932e15de0d08aa24113398e42
src/bin/Data/Interface/newui_chat_guild_on.OZJ,.OZJ,original/Interface/newui_chat_guild_on.jpg,RGB,27,26,"[255, 255]",0,0,702,3deb3e1a695019bec64b5b1a8448748337e7cc95bc725456f4fa9534c086fac2,a9cd5f0e8805afa0ddc57f022771de11b9c3b2fddd19b3e9ba36ddd57b72d057
src/bin/Data/Interface/newui_chat_main(s).OZJ,.OZJ,original/Interface/newui_chat_main(s).jpg,RGB,166,21,"[255, 255]",0,0,3486,09e918bb473f13c0e52a1a1819039de8e5d6d729a897d533634e93ce691b6245,3722d6d46f733a2784350e75c38188ebae138e62e42bbae74d92e1259a613c22
src/bin/Data/Interface/newui_chat_normal_on.OZJ,.OZJ,original/Interface/newui_chat_normal_on.jpg,RGB,27,26,"[255, 255]",0,0,702,8e410462a0a6d36d4abfd16527732d521c244b87e7435f0a81eb9ecc5b5b1d9d,ad9629ad3e411a0bff6d407d8b4821154931ca88d45b927b58707178ceb1dac0
src/bin/Data/Interface/newui_chat_party_on.OZJ,.OZJ,original/Interface/newui_chat_party_on.jpg,RGB,27,26,"[255, 255]",0,0,702,70687ccf2fa8842769e08127466b99f934fb2b82f8550083eb99f7f30077bb41,cb78ceeeff54c68b8b357d751276c8afb0fdbfb4717b7ee2596f10d36852cc57
src/bin/Data/Interface/newui_chat_system_on.OZJ,.OZJ,original/Interface/newui_chat_system_on.jpg,RGB,27,26,"[255, 255]",0,0,702,16a73ce79b6e4f2cd1442e6c5004d9a4788fa7be3e6038c44e51cf09e7f9d0c5,66d2370b37d786ff600909f7edb8acc42396a56f3ad202b829e9fb52b845d18b
src/bin/Data/Interface/newui_chat_whisper.OZJ,.OZJ,original/Interface/newui_chat_whisper.jpg,RGB,71,20,"[255, 255]",0,0,1420,fb0c2236ab4439f8593d607ebb63af07dd0b9f7b091f7d1dd8f68a10e3c6dcdd,f8ea9888e1a19b8e037f404f8d0c2ecd24f66c4378fa70e3ce849af37caa1a76
src/bin/Data/Interface/newui_chat_whisper_on.OZJ,.OZJ,original/Interface/newui_chat_whisper_on.jpg,RGB,27,26,"[255, 255]",0,0,702,0904196e055d5cfc24866cb2287281e0cdad04b64021a8b0aca4897051d5660b,2a8c0182712663b3ff38910995ed1e40c9ce24f5ae6db7b474cb7ce9f09a81cb
src/bin/Data/Interface/newui_commamd01.OZT,.OZT,original/Interface/newui_commamd01.tga,RGBA,112,45,"[0, 255]",1568,2301,1171,3db890ee4e82f32e7c5f163e439db164c8725197f072754f8d9c15a48dba9969,a43b41328bba1adf915e8a6e4deb6172ffa72ffecd362ca4339d5b8f81879362
src/bin/Data/Interface/newui_commamd02.OZT,.OZT,original/Interface/newui_commamd02.tga,RGBA,112,15,"[0, 255]",1050,540,90,aa342fe46424baa45a1e00dfdb34e24dacf9e32b26572dc9bb55179741c114c9,c85f8eb92922127bb5d8a43ffd93d14f603d5da804bb103b812e0dbc3b4695ad
src/bin/Data/Interface/newui_commamd03.OZT,.OZT,original/Interface/newui_commamd03.tga,RGBA,112,45,"[0, 255]",1568,2301,1171,548725ec8d78b2c9438185f524df26f06954d04ad3f8bfd458ce49f04030138a,ed47027a78644997d07f089c1029ae834807e53a38a47586bff03eb3fa49b3b5
src/bin/Data/Interface/newui_commamd04.OZT,.OZT,original/Interface/newui_commamd04.tga,RGBA,112,45,"[30, 255]",0,1554,3486,d73ed27ebf40b70edf72ca97b380ed7cfdecc1c182b33a30df4c0f35e05c6640,31070ebfdd6fa169fa75179f548a4b49cc64e7020ae28dea024a8c589856b1dc
src/bin/Data/Interface/newui_commamd_Line.OZJ,.OZJ,original/Interface/newui_commamd_Line.jpg,RGB,82,2,"[255, 255]",0,0,164,c44a218ff6f3ca68edaecf4137728df335c9dfdbbd804cf4d6b080016b3c199c,d725ebe04c9f3c73c5572143d0963f90d17e4ae4d748b930c9cd75ebe5e81670
src/bin/Data/Interface/newui_command.OZJ,.OZJ,original/Interface/newui_command.jpg,RGB,256,256,"[255, 255]",0,0,65536,e8b2675a3c8ad5d646042d6e09e5287fcfd6d624630a51d9d03d7de15692e8b0,f3828fbda685e9696d8a4a8e4870685b4e8210154c2bcd804899d52ae568d34e
src/bin/Data/Interface/newui_ctgametimeframe.OZT,.OZT,original/Interface/newui_ctgametimeframe.tga,RGBA,134,37,"[0, 255]",1003,359,3596,dfcb35be92c6280f896a3f533032f3a2418d31d9d55b03e97ddf01102b47b461,76dd61af37d20d11f96eea61040b76dd301aa65dd00b24d266efa691efdce3c0
src/bin/Data/Interface/newui_ctminmap.OZJ,.OZJ,original/Interface/newui_ctminmap.jpg,RGB,128,128,"[255, 255]",0,0,16384,99fdb3e07af11a49e65fcf250c9841c4564b664650e91fad1e15af595dd08c1a,b906c2c97d6058e074b909b816e4de55129d54bb72c4c6189cf856eb0e192722
src/bin/Data/Interface/newui_ctminmap_Hero.OZT,.OZT,original/Interface/newui_ctminmap_Hero.tga,RGBA,11,11,"[0, 255]",12,68,41,6fd8dca4e01d90c979df13efc008fd8ae25c8e7ee9e30675a5c624ac07e53178,2301421ed109e414dd6f34200becf2dc41c1e0fc4204da1810b348471b3ce3c3
src/bin/Data/Interface/newui_ctminmap_Relic.OZT,.OZT,original/Interface/newui_ctminmap_Relic.tga,RGBA,14,14,"[0, 255]",24,96,76,20023ef5ef20ef65279ad3aae86a359e12e78d4dc65cc12f9eb1b923ce15b57d,3295c5a3ed21bdc6f764459b13281fdd90dac3f5b6404412c5361bb6be84f91c
src/bin/Data/Interface/newui_ctminmap_TeamA_box.OZT,.OZT,original/Interface/newui_ctminmap_TeamA_box.tga,RGBA,9,8,"[0, 255]",21,0,51,8d0180072400ccd0bed13812cff4e5a88df313194ad2bc6f803ff395ff193de0,d204d220414c72124035708617b4ec8e6e9f3fb3147237279e1212ba4b44787d
src/bin/Data/Interface/newui_ctminmap_TeamA_member.OZT,.OZT,original/Interface/newui_ctminmap_TeamA_member.tga,RGBA,7,7,"[0, 255]",12,0,37,e6833fec50b393a419e7b377436849f7e3d309bb6ee33e699408e720fd08ed0e,452e808bb4322a20a476b7079f57cca68a5c740a64c23f40b51c100ed3dfe859
src/bin/Data/Interface/newui_ctminmap_TeamA_npc.OZT,.OZT,original/Interface/newui_ctminmap_TeamA_npc.tga,RGBA,9,9,"[0, 255]",10,1,70,bd4b4e056d8f60364856676dc289764a0caf5902b6baa153249486c25a506471,aa5a3fd4daa0dd1c87e2f941c55b67af41a058f97d8f40fc5e12d146cf8ff5a2
src/bin/Data/Interface/newui_ctminmap_TeamB_box.OZT,.OZT,original/Interface/newui_ctminmap_TeamB_box.tga,RGBA,9,8,"[0, 255]",21,0,51,59f3ca24966a7fe7406be8b92e76618161e9213479cd8562bc4c1c5bbc265aa6,43ff8b08f9776955f1287bb8c6faa83de217afe8e1ec1c710fb0ce489a3fc0de
src/bin/Data/Interface/newui_ctminmap_TeamB_member.OZT,.OZT,original/Interface/newui_ctminmap_TeamB_member.tga,RGBA,7,7,"[0, 255]",12,0,37,9905b4cdba3ce6e727260c7e49ed41dad6abd30b0e0f6ed0c1d34d8435fa28bb,55be7af014ff1c0e0a4b2919fcaaf6e069db9c0829010058ce4ac4ac686e6a04
src/bin/Data/Interface/newui_ctminmap_TeamB_npc.OZT,.OZT,original/Interface/newui_ctminmap_TeamB_npc.tga,RGBA,9,9,"[0, 255]",10,1,70,6b70b31ed0d2466884af00a3c58fad105c65b878de8cbce3cbcdfd5ca9762790,1d460ef47ffa24b6e2962e1f5cb099ca9137c2b75e558dfd21eb8d205362f6a1
src/bin/Data/Interface/newui_ctminmapframe.OZT,.OZT,original/Interface/newui_ctminmapframe.tga,RGBA,128,165,"[0, 255]",12360,246,8514,bcc27472eb645e6d686aad7b4ef09e1131b16ab1650766d687c0a710d97a123b,9428131e36401c68ac2ee213fe87549299376418cc841f63ebcde9e2f55296d0
src/bin/Data/Interface/newui_ctscorealliedgaail.OZT,.OZT,original/Interface/newui_ctscorealliedgaail.tga,RGBA,40,36,"[0, 255]",300,0,1140,0bdd85ab2e3398500c36318a9738aa6b495596e318717e0d21a93aae47e43442,63398f9649c334444a27ec1752f4bc86b0786345eb638a46df52093cea4e0b90
src/bin/Data/Interface/newui_ctscorealliednum0.OZT,.OZT,original/Interface/newui_ctscorealliednum0.tga,RGBA,56,66,"[0, 255]",909,229,2558,f0a1ced4f0cda13d64becbc69d664282ee465e47540e9887f38299312b812941,8dc435875d25e0e3d1a40207edafc405be85789b76c28aa8af99fcf62bad8bb9
src/bin/Data/Interface/newui_ctscorealliednum1.OZT,.OZT,original/Interface/newui_ctscorealliednum1.tga,RGBA,56,66,"[0, 255]",1874,178,1644,bca610f87cd986d22e001ccf7f51ba9500c65d82f000fbbe0c83bc695cb3de92,3a437b09fc987bc6da5bb6668109b2bdb1daa7c77e440b378c12a1d98cee1c05
