/////////////////////////////////////////////////////////////////////////////////
// Creado con Mu Editor MagicHand
/////////////////////////////////////////////////////////////////////////////////


0
//Index	Slot	Skill	X	Y	Serial	Opt	Drop	Nombre                                  Lvl	DmgMin	DmgMax	Speed	Dur	MagiDur	MagiPwr	ReqLvl	Str	Agi	Ene	Vit	Com	Tipo	DwSmGm	DkBkBm	FeMeHe	MgDm	DlLe	SBsDiM
84	2	0	2	2	1	1	0	"Demon  Helm"  				200	210	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
85	2	0	2	2	1	1	0	"Naruto Rikudo Helm"  			200	210	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
86	2	0	2	2	1	1	0	"Hashirama Sennin Helm"  		200	210	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
87	2	0	2	2	1	1	0	"Minato Namikaze Helm"  		200	210	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
88	2	0	2	2	1	1	0	"Tobi Mascara Branca Helm"  		200	210	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
89	2	0	2	2	1	1	0	"Uchiha Madara Helm"  			200	210	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
90	2	0	2	2	1	1	0	"Tobirama Senju Helm"  			200	210	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
91	2	0	2	2	1	1	0	"Obscure Helm"  			255	255	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
92	2	0	2	2	1	1	0	"Angel Power [M] Helm"  		255	210	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
93	2	0	2	2	1	1	0	"Heavy Helm"  				255	210	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
94	2	0	2	2	1	1	0	"King Lord (DL) Helm"  			200	210	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
95	2	0	2	2	1	1	0	"King Lord (SUM) Helm"  		200	210	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
96	2	0	2	2	1	1	0	"King Lord (SM) Helm"  			200	210	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
97	2	0	2	2	1	1	0	"King Lord (BM) Helm"  			200	210	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
98	2	0	2	2	1	1	0	"King Lord (ELFA) Helm"  		200	210	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
99	2	0	2	2	1	1	0	"King Lord (MG) Helm"  			200	210	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
100	2	0	2	2	1	1	0	"Black [C] Helm"  			200	210	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
101	2	0	2	2	1	1	0	"Reliquia 02 [F]  Helm"  		255	210	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
102	2	0	2	2	1	1	0	"Goku Deus Helm"  			200	210	0	255	380	105	15	0	0	0	0	1	1	1	1	1	1
103	2	0	2	2	1	1	0	"Vegeta Deus Helm"  			200	210	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
104	2	0	2	2	1	1	0	"Bills Deus Helm"  			200	210	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
105	2	0	2	2	1	1	0	"Warlock [HL] Helm"  			200	210	0	255	380	105	15	0	0	0	0	1	1	1	1	1	1
106	2	0	2	2	1	1	0	"Nasus Helm"  				255	255	0	255	380	105	15	0	0	0	0	1	1	1	1	1	1
107	2	0	2	2	1	1	0	"Fire Golden [v.2] Helm"  		255	255	0	255	380	105	15	0	0	0	0	1	1	1	1	1	1
108	2	0	2	2	1	1	0	"Roca Helm"  				255	255	0	255	380	105	15	0	0	0	0	1	1	1	1	1	1
109	2	0	2	2	1	1	0	"Power Helm"  				255	255	0	255	380	105	15	0	0	0	0	1	1	1	1	1	1
110	2	0	2	2	1	1	0	"iClouD Helm"  				50	150	0	200	380	105	15	0	0	0	0	1	1	1	1	1	1
111	2	0	2	2	1	1	0	"Natal [F] Helm"  			255	255	0	200	380	126	15	0	0	0	0	1	1	1	1	1	1
112	2	0	2	2	1	1	0	"Lord Rimbros Helm"  			255	255	0	200	380	126	15	0	0	0	0	1	1	1	1	1	1
113	2	0	2	2	1	1	0	"Lod Devil Helm"  			255	255	0	200	380	126	15	0	0	0	0	1	1	1	1	1	1
114	2	0	2	2	1	1	0	"Dracma [R] Helm"  			255	255	0	200	380	126	15	0	0	0	0	1	1	1	1	1	1
115	2	0	2	2	1	1	0	"Eros [R] Helm"  			255	255	0	200	380	126	15	0	0	0	0	1	1	1	1	1	1
116	2	0	2	2	1	1	0	"Apollo [R] Helm"  			255	255	0	200	380	126	15	0	0	0	0	1	1	1	1	1	1
117	2	0	2	2	1	1	0	"Wide [Rei] Helm"  			255	255	0	200	380	126	15	0	0	0	0	1	1	1	1	1	1
118	2	0	2	2	1	1	0	"Hagoromo [E.D] Helm"  			200	255	0	200	380	126	12	0	0	0	0	1	1	1	1	1	1
119	2	0	2	2	1	1	0	"Hyperion Helm [E]"  			200	255	0	200	380	125	12	0	0	0	0	1	1	1	1	1	1
130	2	0	2	2	1	1	0	"Espcial 01 Helm"  			150	130	0	90	380	170	60	0	0	0	0	1	1	1	0	1	1
131	2	0	2	2	1	1	0	"SET REI DO PVP HELM"  			255	255	255	90	380	170	90	0	0	0	0	1	1	1	0	1	1
132	2	0	2	2	1	1	0	"Especial 02 Helm"  			190	255	195	90	380	70	90	0	0	0	0	1	1	1	0	1	1
133	2	0	2	2	1	1	0	"Especial 03 Helm [R]"  		190	255	255	90	380	70	90	0	0	0	0	1	1	1	0	1	1
134	2	0	2	2	1	1	0	"Assassine Helm"			192	255	255	200	380	90	90	0	0	0	0	1	1	0	0	1	0
135	2	0	2	2	1	1	0	"Assassine Helm[F]"			192	255	255	200	380	90	90	0	0	0	0	0	0	1	0	0	1		
136	2	0	2	2	1	1	0	"The Black Helm"			192	255	255	200	380	90	90	0	0	0	0	1	1	1	0	1	1
137	2	0	2	2	1	1	0	"Legendary v2 Helm"			200	255	255	200	380	90	90	0	0	0	0	1	0	0	0	0	0	
//138
139	2	0	2	2	1	1	0	"RLk v5 Ed.L Helm"			200	255	255	255	380	90	90	0	0	0	0	1	1	1	0	1	1
140	2	0	2	2	1	1	0	"RLk v6 Ed.L Helm"			200	255	255	255	380	90	90	0	0	0	0	1	1	1	0	1	1

end
8
//Index	Slot	Skill	X	Y	Serial	Opt	Drop	Nombre                                  Lvl	Def	DefRate	Dur	ReqLvl	Str	Agi	Ene	Vit	Com	Tipo	DwSmGm	DkBkBm	FeMeHe	MgDm	DlLe	SBsDiM
0	3	0	2	2	1	1	1	"Bronze Armor"  			18	14	0	34	0	80	20	0	0	0	0	0	1	0	1	1	0
1	3	0	2	3	1	1	1	"Dragon Armor"  			59	37	0	68	0	120	30	0	0	0	0	0	1	0	1	0	0
2	3	0	2	2	1	1	1	"Pad Armor"  				10	7	0	28	0	30	0	0	0	0	0	1	0	0	1	0	0
3	3	0	2	2	1	1	1	"Legendary Armor"  			56	22	0	42	0	40	0	0	0	0	0	1	0	0	1	0	0
4	3	0	2	2	1	1	1	"Bone Armor"  				22	13	0	30	0	40	0	0	0	0	0	1	0	0	1	0	0
5	3	0	2	3	1	1	1	"Leather Armor"  			10	10	0	30	0	80	0	0	0	0	0	0	1	0	1	1	0
6	3	0	2	2	1	1	1	"Scale Armor"  				28	18	0	40	0	110	0	0	0	0	0	0	1	0	1	1	0
7	3	0	2	3	1	1	1	"Sphinx Armor"  			38	17	0	36	0	40	0	0	0	0	0	1	0	0	1	0	0
8	3	0	2	2	1	1	1	"Brass Armor"  				38	22	0	44	0	100	30	0	0	0	0	0	1	0	1	0	0
9	3	0	2	2	1	1	1	"Plate Armor"  				48	30	0	50	0	130	0	0	0	0	0	0	1	0	1	0	0
10	3	0	2	2	1	1	1	"Vine Armor"  				10	8	0	22	0	30	60	0	0	0	0	0	0	1	0	0	0
11	3	0	2	2	1	1	1	"Silk Armor"  				20	12	0	26	0	30	70	0	0	0	0	0	0	1	0	0	0
12	3	0	2	2	1	1	1	"Wind Armor"  				32	16	0	32	0	30	80	0	0	0	0	0	0	1	0	0	0
13	3	0	2	2	1	1	1	"Spirit Armor"  			44	21	0	38	0	40	80	0	0	0	0	0	0	1	0	0	0
14	3	0	2	2	1	1	1	"Guardian Armor"  			57	29	0	45	0	40	80	0	0	0	0	0	0	1	0	0	0
15	3	0	2	3	1	1	1	"Storm Crow Armor"  			80	44	0	80	0	150	70	0	0	0	0	0	0	0	1	0	0
16	3	0	2	3	1	1	1	"Black Dragon Armor"  			90	48	0	74	0	170	60	0	0	0	0	0	1	0	0	0	0
17	3	0	2	3	1	1	1	"Dark Phoenix Armor"  			100	63	0	80	0	214	65	0	0	0	0	0	2	0	0	0	0
18	3	0	2	3	1	1	1	"Grand Soul Armor"  			91	33	0	67	0	59	20	0	0	0	0	2	0	0	0	0	0
19	3	0	2	2	1	1	1	"Divine Armor"  			92	44	0	74	0	50	110	0	0	0	0	0	0	2	0	0	0
20	3	0	2	3	1	1	1	"Thunder Hawk Armor"  			107	60	0	82	0	170	70	0	0	0	0	0	0	0	1	0	0
21	3	0	2	3	1	1	1	"Great Dragon Armor"  			126	75	0	86	0	200	58	0	0	0	0	0	2	0	0	0	0
22	3	0	2	3	1	1	1	"Dark Soul Armor"  			122	43	0	75	0	55	18	0	0	0	0	2	0	0	0	0	0
23	3	0	2	3	1	1	1	"Hurricane Armor"  			128	73	0	90	0	162	66	0	0	0	0	0	0	0	1	0	0
24	3	0	2	2	1	1	1	"Red Sprit Armor"  			109	55	0	80	0	52	115	0	0	0	0	0	0	2	0	0	0
25	3	0	2	3	1	1	1	"Light Plate Armor"  			62	25	0	42	0	70	20	0	0	0	0	0	0	0	0	1	0
26	3	0	2	3	1	1	1	"Adamantine Armor"  			78	36	0	56	0	77	21	0	0	0	0	0	0	0	0	1	0
27	3	0	2	3	1	1	1	"Dark Steel Armor"  			96	43	0	70	0	84	22	0	0	0	0	0	0	0	0	1	0
28	3	0	2	3	1	1	1	"Dark Master Armor"  			117	51	0	78	0	80	21	0	0	0	0	0	0	0	0	1	0
29	3	0	2	3	1	1	1	"Dragon Knight Armor"  			140	88	0	90	380	170	60	0	0	0	0	0	2	0	0	0	0
30	3	0	2	3	1	1	1	"Venom Mist Armor"  			146	57	0	86	380	44	15	0	0	0	0	2	0	0	0	0	0
31	3	0	2	3	1	1	1	"Sylphid Ray Armor"  			146	68	0	86	380	38	80	0	0	0	0	0	0	2	0	0	0
32	3	0	2	3	1	1	1	"Volcano Armor"  			147	86	0	95	380	145	60	0	0	0	0	0	0	0	1	0	0
33	3	0	2	3	1	1	1	"Sunlight Armor"  			147	64	0	82	380	62	16	0	0	0	0	0	0	0	0	1	0
34	3	0	2	3	1	1	1	"Ashcrow Armor"  			75	42	0	72	0	160	50	0	0	0	0	0	1	0	0	0	0
35	3	0	2	3	1	1	1	"Eclipse Armor"  			75	27	0	54	0	53	12	0	0	0	0	1	0	0	0	0	0
36	3	0	2	3	1	1	1	"Iris Armor"  				75	36	0	59	0	50	70	0	0	0	0	0	0	1	0	0	0
37	3	0	2	3	1	1	1	"Valiant Armor"  			105	52	0	81	0	155	50	0	0	0	0	0	0	0	1	0	0
38	3	0	2	3	1	1	1	"Glorious Armor"  			105	47	0	74	0	80	21	0	0	0	0	0	0	0	0	1	0
39	3	0	2	2	1	1	1	"Violent Wind Armor"  			34	22	0	36	0	39	0	0	0	0	0	0	0	0	0	0	1
40	3	0	2	2	1	1	1	"Red Wing Armor"  			56	28	0	42	0	35	8	0	0	0	0	0	0	0	0	0	1
41	3	0	2	2	1	1	1	"Ancient Armor"  			75	35	0	54	0	52	16	0	0	0	0	0	0	0	0	0	1
42	3	0	2	2	1	1	1	"Demonic Armor"  			91	45	0	67	0	60	20	0	0	0	0	0	0	0	0	0	2
43	3	0	2	2	1	1	1	"Storm Blitz Armor"  			122	56	0	75	380	57	19	0	0	0	0	0	0	0	0	0	2
44	3	0	2	2	1	1	0	"Lilium Armor"  			146	66	0	86	380	84	27	0	0	0	0	0	0	0	0	0	2
45	3	0	2	3	1	1	1	"Titan Armor"  				132	81	0	86	380	222	32	0	0	0	0	0	1	0	0	0	0
46	3	0	2	3	1	1	1	"Brave Armor"  				128	62	0	86	380	74	162	0	0	0	0	0	1	0	0	0	0
47	3	0	2	3	1	1	1	"Phantom Armor"  			131	80	0	86	380	212	57	0	0	0	0	0	0	0	1	0	0
48	3	0	2	3	1	1	1	"Destroy Armor"  			125	66	0	86	380	62	19	165	0	0	0	0	0	0	1	0	0
49	3	0	2	2	1	1	1	"Seraphim Armor"  			129	60	0	86	380	55	197	0	0	0	0	0	0	1	0	0	0
50	3	0	2	2	1	1	1	"Divine Armor"  			122	52	0	86	380	32	29	138	0	0	0	0	0	1	0	0	0
51	3	0	2	3	1	1	1	"Royal Armor"  				132	58	0	86	380	105	38	0	0	0	0	0	0	0	0	1	0
52	3	0	2	3	1	1	1	"Hades Armor"  				129	50	0	86	380	60	15	181	0	0	0	1	0	0	0	0	0
53	3	0	2	2	1	1	0	"Queen Armor"  				131	98	0	86	380	65	15	0	0	0	0	0	0	0	0	0	2
56	3	0	2	3	1	1	0	"Cyrus Armor"  				140	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
57	3	0	2	3	1	1	0	"Royal Armor"  				140	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
58	3	0	2	3	1	1	0	"Majestic  Armor"  			140	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
59	3	0	2	3	1	1	0	"Dinamic  Armor"  			140	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
60	3	0	2	3	1	1	0	"Devil Armor"  				140	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
61	3	0	2	3	1	1	0	"Divine Master Armor"  			140	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
62	3	0	2	3	1	1	0	"Reliquia 02 [M] Armor"  		255	255	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
63	3	0	2	3	1	1	0	"Ultimate Armor"  			140	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
64	3	0	2	3	1	1	0	"Imperial  Armor"  			140	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
65	3	0	2	3	1	1	0	"Nightmare Armor"  			140	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
66	3	0	2	3	1	1	0	"Xentarlion Armor"  			140	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
67	3	0	2	3	1	1	0	"Zoul  Armor"  				140	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
68	3	0	2	3	1	1	0	"Fight Armor"  				140	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
69	3	0	2	3	1	1	0	"AoKuang Armor"  			140	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
70	3	0	2	3	1	1	0	"Guanyu Armor"  			140	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
71	3	0	2	3	1	1	0	"Angel Power [F] Armor"  		255	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
72	3	0	2	3	1	1	0	"Demon Lord Armor"  			140	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
73	3	0	2	3	1	1	0	"God Of War Armor"  			140	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
74	3	0	2	3	1	1	0	"Zeus Armor"  				140	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
75	3	0	2	3	1	1	0	"Odin Armor"  				140	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
76	3	0	2	3	1	1	0	"Wonkog Armor"  			140	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
77	3	0	2	3	1	1	0	"Reliquia 01  Armor"  			255	255	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
78	3	0	2	3	1	1	0	"Warrior Armor"  			140	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
79	3	0	2	3	1	1	0	"Darck [Ed.Limitado] Armor"  		255	255	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
80	3	0	2	3	1	1	0	"Chronus Armor"  			140	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
81	3	0	2	3	1	1	0	"Demon Blue  Armor"  			170	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
82	3	0	2	3	1	1	0	"Natal [M] Armor"  			170	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
83	3	0	2	3	1	1	0	"Ice Armor"  				170	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
84	3	0	2	3	1	1	0	"Demon Armor"  				170	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
85	3	0	2	3	1	1	0	"Naruto Rikudo Armor"  			170	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
86	3	0	2	3	1	1	0	"Hashirama Sennin Armor"  		170	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
87	3	0	2	3	1	1	0	"Minato Namikaze Armor"  		170	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
88	3	0	2	3	1	1	0	"Tobi Mascara Branca Armor"  		170	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
89	3	0	2	3	1	1	0	"Uchiha Madara Armor"  			170	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
90	3	0	2	3	1	1	0	"Tobirama Senju Armor"  		170	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
91	3	0	2	3	1	1	0	"Obscure [R] Armor"  			170	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
92	3	0	2	3	1	1	0	"Angel Power [M] Armor"  		200	255	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
93	3	0	2	3	1	1	0	"Heavy Armor"  				180	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
94	3	0	2	3	1	1	0	"King Lord (DL) Armorr"  		180	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
95	3	0	2	3	1	1	0	"King Lord (SUM) Armor"  		180	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
96	3	0	2	3	1	1	0	"King Lord (SM) Armor"  		180	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
97	3	0	2	3	1	1	0	"King Lord (BM) Armor"  		180	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
98	3	0	2	3	1	1	0	"King Lord (ELFA) Armor"  		180	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
99	3	0	2	3	1	1	0	"King Lord (MG) Armor"  		180	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
100	3	0	2	3	1	1	0	"Black [C] Armor"  			180	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
101	3	0	2	3	1	1	0	"Reliquia 02 [F]  Armor"  		180	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
102	3	0	2	3	1	1	0	"Goku Deus Armor"  			110	165	0	255	380	105	15	0	0	0	0	1	1	1	1	1	1
103	3	0	2	3	1	1	0	"Vegeta Deus Armor"  			180	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
104	3	0	2	3	1	1	0	"Bills Deus Armor"  			180	188	0	255	380	170	60	0	0	0	0	1	1	1	1	1	1
105	3	0	2	3	1	1	0	"Warlock [HL] Armor"  			110	165	0	255	380	105	15	0	0	0	0	1	1	1	1	1	1
106	3	0	2	3	1	1	0	"Nasus Armor"  				255	255	0	255	380	105	15	0	0	0	0	1	1	1	1	1	1
107	3	0	2	3	1	1	0	"Fire Golden [v.2] Armor"  		255	255	0	255	380	105	12	0	0	0	0	1	1	1	1	1	1
108	3	0	2	3	1	1	0	"Roca Armor"  				255	255	0	255	380	105	15	0	0	0	0	1	1	1	1	1	1
109	3	0	2	3	1	1	0	"Power Armor"  				255	255	0	255	380	105	15	0	0	0	0	1	1	1	1	1	1
110	3	0	2	3	1	1	0	"iClouD Armor"  			50	150	0	200	380	105	15	0	0	0	0	1	1	1	1	1	1
111	3	0	2	3	1	1	0	"Natal [F] Armor"  			255	255	0	200	380	126	15	0	0	0	0	1	1	1	1	1	1
112	3	0	2	3	1	1	0	"Lord Rimbros Armor"  			255	255	0	200	380	126	15	0	0	0	0	1	1	1	1	1	1
113	3	0	2	3	1	1	0	"Lod Devil Armor"  			255	255	0	200	380	126	15	0	0	0	0	1	1	1	1	1	1
114	3	0	2	3	1	1	0	"Dracma [R] Armor"  			255	255	0	200	380	126	15	0	0	0	0	1	1	1	1	1	1
115	3	0	2	3	1	1	0	"Eros [R] Armor"  			255	255	0	200	380	126	15	0	0	0	0	1	1	1	1	1	1
116	3	0	2	3	1	1	0	"Apollo [R] Armor"  			255	255	0	200	380	126	15	0	0	0	0	1	1	1	1	1	1
117	3	0	2	3	1	1	0	"Wide [Rei] Armor"  			255	255	0	200	380	126	15	0	0	0	0	1	1	1	1	1	1
118	3	0	2	3	1	1	0	"Haguromo [E.D] Armor"  		255	255	0	200	380	126	15	0	0	0	0	1	1	1	1	1	1
119	3	0	2	3	1	1	0	"Hyperion Armor [E]"  			255	255	0	200	380	125	15	0	0	0	0	1	1	1	1	1	1
130	3	0	2	3	1	1	0	"Espcial 01 Amor"  			150	130	0	90	380	170	60	0	0	0	0	1	1	1	1	1	1
131	3	0	2	3	1	1	0	"SET REI DO PVP AMOR"  			255	255	255	90	380	170	60	0	0	0	0	1	1	1	1	1	1
132	3	0	2	3	1	1	0	"Especial 02 Armor[R]"  		195	200	255	90	380	70	60	0	0	0	0	1	1	1	1	1	1
133	3	0	2	3	1	1	0	"Especial 03 Armor[R]"  		195	255	255	90	380	70	0	0	0	0	0	1	1	1	1	1	1
134	3	0	2	3	1	1	0	"Assassine Armor"			192	255	255	200	380	90	90	0	0	0	0	1	1	1	1	1	0
135	3	0	2	3	1	1	0	"Assassine Armor[F]"			192	255	255	200	380	90	90	0	0	0	0	0	0	1	0	0	1
136	3	0	2	3	1	1	0	"The Black Armor"			192	255	255	200	380	90	90	0	0	0	0	1	1	1	1	1	1
137	3	0	2	2	1	1	0	"Legendary v2 Armor"			200	255	255	200	380	90	90	0	0	0	0	1	0	0	0	0	0	
138	3	0	2	2	1	1	0	"Storm Crow Armor"			200	255	255	200	380	90	90	0	0	0	0	0	0	0	1	0	0
139	3	0	2	2	1	1	0	"RLk v5 Ed.L Armor"			200	255	255	255	380	90	90	0	0	0	0	1	1	1	1	1	1
140	3	0	2	2	1	1	0	"RLk v6 Ed.L Armor"			200	255	255	255	380	90	90	0	0	0	0	1	1	1	1	1	1

end
9
//Index	Slot	Skill	X	Y	Serial	Opt	Drop	Nombre                                  Lvl	Def	DefRate	Dur	ReqLvl	Str	Agi	Ene	Vit	Com	Tipo	DwSmGm	DkBkBm	FeMeHe	MgDm	DlLe	SBsDiM
0	4	0	2	2	1	1	1	"Bronze Pants"  			15	10	0	34	0	80	20	0	0	0	0	0	1	0	1	1	0
1	4	0	2	2	1	1	1	"Dragon Pants"  			55	26	0	68	0	120	30	0	0	0	0	0	1	0	1	0	0
2	4	0	2	2	1	1	1	"Pad Pants"  				8	5	0	28	0	30	0	0	0	0	0	1	0	0	1	0	0
3	4	0	2	2	1	1	1	"Legendary Pants"  			53	20	0	42	0	40	0	0	0	0	0	1	0	0	1	0	0
4	4	0	2	2	1	1	1	"Bone Pants"  				20	10	0	30	0	40	0	0	0	0	0	1	0	0	1	0	0
5	4	0	2	2	1	1	1	"Leather Pants"  			8	7	0	30	0	80	0	0	0	0	0	0	1	0	1	1	0
6	4	0	2	2	1	1	1	"Scale Pants"  				25	14	0	40	0	110	0	0	0	0	0	0	1	0	1	1	0
7	4	0	2	2	1	1	1	"Sphinx Pants"  			34	15	0	36	0	40	0	0	0	0	0	1	0	0	1	0	0
8	4	0	2	2	1	1	1	"Brass Pants"  				35	18	0	44	0	100	30	0	0	0	0	0	1	0	1	0	0
9	4	0	2	2	1	1	1	"Plate Pants"  				45	22	0	50	0	130	0	0	0	0	0	0	1	0	1	0	0
10	4	0	2	2	1	1	1	"Vine Pants"  				8	6	0	22	0	30	60	0	0	0	0	0	0	1	0	0	0
11	4	0	2	2	1	1	1	"Silk Pants"  				18	10	0	26	0	30	70	0	0	0	0	0	0	1	0	0	0
12	4	0	2	2	1	1	1	"Wind Pants"  				30	14	0	32	0	30	80	0	0	0	0	0	0	1	0	0	0
13	4	0	2	2	1	1	1	"Spirit Pants"  			42	18	0	38	0	40	80	0	0	0	0	0	0	1	0	0	0
14	4	0	2	2	1	1	1	"Guardian Pants"  			54	25	0	45	0	40	80	0	0	0	0	0	0	1	0	0	0
15	4	0	2	2	1	1	1	"Storm Crow Pants"  			74	34	0	80	0	150	70	0	0	0	0	0	0	0	1	0	0
16	4	0	2	2	1	1	1	"Black Dragon Pants"  			84	40	0	74	0	170	60	0	0	0	0	0	1	0	0	0	0
17	4	0	2	2	1	1	1	"Dark Phoenix Pants"  			96	54	0	80	0	207	63	0	0	0	0	0	2	0	0	0	0
18	4	0	2	2	1	1	1	"Grand Soul Pants"  			86	30	0	67	0	59	20	0	0	0	0	2	0	0	0	0	0
19	4	0	2	2	1	1	1	"Divine Pants"  			88	39	0	74	0	50	110	0	0	0	0	0	0	2	0	0	0
20	4	0	2	2	1	1	1	"Thunder Hawk Pants"  			99	49	0	82	0	150	70	0	0	0	0	0	0	0	1	0	0
21	4	0	2	2	1	1	1	"Great Dragon Pants"  			113	65	0	86	0	200	58	0	0	0	0	0	2	0	0	0	0
22	4	0	2	2	1	1	1	"Dark Soul Pants"  			117	39	0	75	0	55	18	0	0	0	0	2	0	0	0	0	0
23	4	0	2	2	1	1	1	"Hurricane Pants"  			122	61	0	90	0	162	66	0	0	0	0	0	0	0	1	0	0
24	4	0	2	2	1	1	1	"Red Spirit Pants"  			100	48	0	80	0	52	115	0	0	0	0	0	0	2	0	0	0
25	4	0	2	2	1	1	1	"Light Plate Pants"  			50	21	0	42	0	70	20	0	0	0	0	0	0	0	0	1	0
26	4	0	2	2	1	1	1	"Adamantine Pants"  			70	26	0	56	0	77	21	0	0	0	0	0	0	0	0	1	0
27	4	0	2	2	1	1	1	"Dark Steel Pants"  			92	31	0	70	0	84	22	0	0	0	0	0	0	0	0	1	0
28	4	0	2	2	1	1	1	"Dark Master Pants"  			110	39	0	78	0	80	21	0	0	0	0	0	0	0	0	1	0
29	4	0	2	2	1	1	1	"Dragon Knight Pants"  			134	78	0	90	380	170	60	0	0	0	0	0	2	0	0	0	0
30	4	0	2	2	1	1	1	"Venom Mist Pants"  			135	55	0	86	380	44	15	0	0	0	0	2	0	0	0	0	0
31	4	0	2	2	1	1	1	"Sylphid Ray Pants"  			135	61	0	86	380	38	80	0	0	0	0	0	0	2	0	0	0
32	4	0	2	2	1	1	1	"Volcano Pants"  			135	74	0	95	380	145	60	0	0	0	0	0	0	0	1	0	0
33	4	0	2	2	1	1	1	"Sunlight Pants"  			140	52	0	82	380	62	16	0	0	0	0	0	0	0	0	1	0
34	4	0	2	2	1	1	1	"Ashcrow Pants"  			69	33	0	72	0	160	50	0	0	0	0	0	1	0	0	0	0
35	4	0	2	2	1	1	1	"Eclipse Pants"  			69	25	0	54	0	53	12	0	0	0	0	1	0	0	0	0	0
36	4	0	2	2	1	1	1	"Iris Pants"  				69	32	0	59	0	50	70	0	0	0	0	0	0	1	0	0	0
37	4	0	2	2	1	1	1	"Valiant Pants"  			101	41	0	81	0	155	50	0	0	0	0	0	0	0	1	0	0
38	4	0	2	2	1	1	1	"Glorious Pants"  			101	35	0	74	0	80	21	0	0	0	0	0	0	0	0	1	0
39	4	0	2	2	1	1	1	"Violent Wind Pants"  			30	16	0	36	0	36	0	0	0	0	0	0	0	0	0	0	1
